ID,Pension personal,Pension corporativa,Fondo inversión,Fondo inversión (extra),Acciones,Activos renta fija,Criptomonedas,Criptomonedas (extra),Hipoteca_actual,Hipoteca_adquirida_2y,Prestamo_personal_actual,Prestamo_personal_adquirido_2y,Tarjeta_credito_adquirida_2y,Descubierto_autorizado,Tarjeta_credito_para_efectivo,Hipoteca_flexible,Prestamo_contra_fondo_pension,Microcredito,Payday_loan,Empeño_en_casa_de_empeño,Ayuda_familia_comunidad,Prestamo_familia_comunidad
3516,0,0,-98,-98,-98,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3517,0,0,0,0,0,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3518,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3519,0,0,0,0,0,0,0,0,0,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3520,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3521,1,0,0,0,0,0,1,1,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3522,0,1,0,0,-98,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3523,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3524,-98,-98,-98,-98,-98,-98,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3525,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3526,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3527,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3528,1,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3529,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3530,0,0,0,0,0,0,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3531,0,-98,-98,-98,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3532,0,0,0,0,0,0,0,0,1,1,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3533,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3534,-98,0,0,0,-98,1,1,1,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3535,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3536,0,0,0,0,-98,-98,-98,-98,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3537,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3538,0,-98,-98,-98,-98,-98,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3539,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3541,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3542,0,0,1,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3543,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3544,-98,-98,0,0,-98,-98,0,0,1,1,-98,-98,-98,0,0,0,0,0,0,0,0,1
3545,0,0,0,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3546,0,0,1,1,0,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3547,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3548,0,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3549,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
3550,-98,-98,-98,-98,-98,-98,0,0,1,0,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3551,0,0,0,0,0,0,1,1,0,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3552,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3553,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3554,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3555,1,1,1,1,-97,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3556,0,0,0,1,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3557,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3558,1,1,0,0,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3559,-98,-98,0,0,-98,0,-98,-98,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3560,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3561,1,0,0,0,0,0,0,0,1,1,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3562,1,0,1,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3563,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3566,0,0,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3567,-98,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3568,0,0,0,0,0,-98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3569,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3570,1,0,0,0,0,0,1,1,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3571,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3572,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3573,0,0,0,0,0,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,0,0,1,1,0,1,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3575,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3576,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3577,-98,-98,-98,-98,-98,-98,-98,-98,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3578,0,0,1,1,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3579,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3580,0,0,0,0,0,1,1,1,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3581,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3582,0,-98,-98,-98,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,0,0,0,0,0,0,-98,-98,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3584,0,0,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3585,0,0,0,0,0,-98,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3586,0,0,0,0,0,0,-98,-98,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3587,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3588,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3589,0,0,0,0,0,0,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3590,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3591,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3592,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3593,1,0,0,0,0,1,-98,-98,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3594,1,0,0,0,0,-98,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3595,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3596,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3597,1,0,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3598,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3599,1,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3600,1,0,0,0,0,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3601,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3603,0,0,0,0,0,-98,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3604,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3605,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3606,1,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3607,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3608,-98,0,-98,-98,-98,0,-98,-98,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3609,1,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3610,-98,-98,-98,-98,-98,0,-98,-98,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3611,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3612,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
3613,0,0,0,0,-98,-98,0,0,0,0,-98,-98,0,0,0,0,0,0,0,0,0,0
3614,1,0,0,0,0,1,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3615,-98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3616,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3617,0,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3618,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3619,1,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,0,1,0,0,0,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3622,0,0,0,0,0,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3623,0,0,1,1,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3624,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3625,0,0,0,0,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3626,-98,0,0,0,-98,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3627,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3628,0,0,0,0,0,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,-98,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3630,0,0,1,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3631,0,-98,0,0,-98,-98,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3632,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3633,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3635,1,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3636,1,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3637,0,-98,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3638,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3639,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3640,0,1,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3641,-98,-98,-98,-98,-98,-98,0,0,0,0,-98,-98,1,0,0,0,0,0,0,0,0,0
3642,1,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,1,0,-98,-98,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3644,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3645,1,1,1,0,0,1,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3646,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3647,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3648,0,0,0,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3649,0,0,0,0,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3650,1,0,0,0,0,0,0,0,0,0,1,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3651,-98,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3652,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3653,-98,0,-98,-98,-98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3654,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3655,0,0,0,0,-98,1,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3656,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3657,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
3658,0,0,0,0,0,-98,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3659,0,1,1,1,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3660,1,1,1,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3661,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3662,0,0,0,0,0,-98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3663,0,0,1,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3664,-98,0,0,0,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3665,0,0,0,0,0,0,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3666,0,0,0,0,0,1,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3667,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3668,-98,0,0,0,-98,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3669,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3670,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3671,0,0,1,0,0,1,0,0,-98,-98,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3672,0,0,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3673,1,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3674,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3675,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3676,1,0,0,0,0,-98,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3677,0,0,1,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3678,0,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3679,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3680,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3681,0,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3682,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3683,0,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,-98,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3686,0,0,0,0,0,-98,0,0,-98,-98,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3687,0,1,0,0,-98,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3688,0,0,0,0,-98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3689,0,0,-98,-98,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3690,0,-98,0,0,-98,0,-98,-98,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3692,0,0,0,0,0,-98,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3693,1,0,1,1,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3694,1,0,0,0,-98,1,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3695,0,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3696,-98,-98,-98,-98,-98,-98,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3697,1,0,1,0,0,1,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3698,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3699,0,0,0,0,-98,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3700,0,-98,0,0,-98,-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3701,0,0,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3702,0,0,0,0,0,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3703,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3704,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3705,0,-98,-98,-98,-98,0,0,0,0,0,1,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3706,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3707,0,1,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3708,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3709,0,0,1,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3710,0,0,0,0,-98,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3711,0,1,1,1,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,1,-98,0,0,0,-98,-98,-98,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3713,1,-97,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3714,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3715,1,1,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3716,0,0,0,0,0,-98,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
3717,0,0,0,0,-98,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3718,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,-98,-98,0,0,-98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3721,0,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3722,1,0,1,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3723,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3724,1,0,0,0,0,1,1,1,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3725,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3726,0,0,0,0,0,0,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3727,1,1,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3728,1,-98,0,0,-98,-98,1,1,-98,-98,-98,-98,1,0,0,0,0,0,0,0,1,0
3729,1,1,1,1,0,0,1,1,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3730,0,0,0,0,0,-98,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3731,1,0,0,0,0,0,0,0,1,1,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3732,1,0,0,0,0,-98,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3733,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
3734,0,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3735,1,0,0,0,1,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3736,0,0,0,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3737,0,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3738,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3740,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3741,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3742,1,0,0,0,0,1,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3743,0,0,0,0,0,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3744,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3745,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3746,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3747,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3748,1,0,1,1,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
3749,-98,-98,0,0,-98,-98,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3750,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3751,0,0,0,0,-98,0,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,0,0,0,0,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3753,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3754,0,0,1,1,0,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3755,-98,0,0,0,0,-98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
3756,-98,0,0,1,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3758,1,0,1,1,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3759,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3760,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3761,1,0,1,0,1,1,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
3763,1,0,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
